scientificName,x,y
Pterois volitans,116.876665,-19.8625
Pterois volitans,-81.3892,19.336
Pterois volitans,-114.083333,51.05
Pterois volitans,-64.75649714,10.29504276
Pterois volitans,-64.75813866,10.29393965
Pterois volitans,-86.9782,16.103
Pterois volitans,34.1086,26.6531
Pterois volitans,-77.3375,8.64026
Pterois volitans,-81.8725667,24.4798333
Pterois volitans,98.3751,7.59967
Pterois volitans,-81.380433,24.57065
Pterois volitans,-80.092333,25.5757
Pterois volitans,-178.56971,-30.53494
Pterois volitans,-66.74125671,10.62484176
Pterois volitans,151.91666,-23.45
Pterois volitans,178.094,-18.3754
Pterois volitans,-81.850717,24.453717
Pterois volitans,-82.99035,24.68165
Pterois volitans,117.869165,-19.97333
Pterois volitans,151.25,-33.85
Pterois volitans,98.767,7.657
Pterois volitans,-64.49884415,10.36625676
Pterois volitans,-83.0783667,24.6131667
Pterois volitans,34.8949,29.4926
Pterois volitans,-65.79711914,10.66060795
Pterois volitans,118.2275,-19.95833
Pterois volitans,117.928335,-19.69917
Pterois volitans,-67.14817733,10.56710565
Pterois volitans,-80.2347,25.1654
Pterois volitans,127.7125,26.435556
Pterois volitans,-81.3218,19.3829
Pterois volitans,-68.23626101,10.83447039
Pterois volitans,116.79833,-19.628335
Pterois volitans,-66.7466104,10.61808505
Pterois volitans,117.66167,-20.00583
Pterois volitans,73.2207,3.20278
Pterois volitans,125.5,-8.55672
Pterois volitans,116.792915,-19.942635
Pterois volitans,118.03333,-19.833335
Pterois volitans,117.9,-19.99333
Pterois volitans,145.5,-14.66666667
Pterois volitans,-66.85896277,10.61920547
Pterois volitans,166.3999939,-72.43499756
Pterois volitans,129.373535,-2.750376
Pterois volitans,117.081665,-19.75
Pterois volitans,-66.70417786,11.76418416
Pterois volitans,33.8729,27.5576
Pterois volitans,124.765,1.60122
Pterois volitans,178.107,-18.3698
Pterois volitans,34.2585,27.7252
Pterois volitans,-67.51356125,10.52334088
Pterois volitans,151.133,-34.066
Pterois volitans,-69.85093206,12.05246384
Pterois volitans,-81.35929,24.55397
Pterois volitans,117.91833,-20.178335
Pterois volitans,117.7375,-20.071665
Pterois volitans,118.8025,-19.67083
Pterois volitans,-72.2047,21.804
Pterois volitans,-64.75507021,10.26260218
Pterois volitans,118.03333,-19.80833
Pterois volitans,130.60139,-10.950835
Pterois volitans,138.867915,-10.159445
Pterois volitans,142.192222,27.063333
Pterois volitans,133.109445,-9.910555
Pterois volitans,-68.2112,10.8801
Pterois volitans,-64.7501564,10.30740372
Pterois volitans,-74.1283611,11.3256111
Pterois volitans,-81.4549333,24.58
Pterois volitans,-67.51098633,10.52568261
Pterois volitans,-64.9164319,10.14283995
Pterois volitans,33.8257,27.3047
Pterois volitans,-64.76037025,10.2503556
Pterois volitans,-67.23907471,10.55207861
Pterois volitans,-81.77785,24.46767
Pterois volitans,123.0833,9.0333
Pterois volitans,-63.12295227,11.36194008
Pterois volitans,-83.0420667,24.63875
Pterois volitans,33.9789,27.1586
Pterois volitans,-67.344215,10.541332
Pterois volitans,-82.9610667,24.5679333
Pterois volitans,134.518333,7.286944
Pterois volitans,-81.41769,24.54006
Pterois volitans,135.359865,-10.66861
Pterois volitans,-64.76088524,10.25054564
Pterois volitans,-177.878,-29.242
Pterois volitans,-82.92742,24.58228
Pterois volitans,114.371,10.376
Pterois volitans,-67.23945022,10.55151432
Pterois volitans,34.2625,27.7921
Pterois volitans,-66.03881836,10.83330598
Pterois volitans,-68.7863,18.2302
Pterois volitans,-81.58886,24.55422
Pterois volitans,-63.91828537,11.14892956
Pterois volitans,140.32,30.475
Pterois volitans,27.89999962,-33
Pterois volitans,-68.2738924,10.81117615
Pterois volitans,-80.01305,26.753967
Pterois volitans,-87.9433,18.0016
Pterois volitans,117.09833,-19.625835
Pterois volitans,118.916665,-19.4825
Pterois volitans,-82.9382,24.6585667
Pterois volitans,117.930835,-19.904165
Pterois volitans,116.81833,-20.25167
Pterois volitans,-68.2935,12.1798
Pterois volitans,55.736147,-4.290967
Pterois volitans,73.5361,1.97725
Pterois volitans,-82.9276833,24.6690833
Pterois volitans,-65.2725,10.9897
Pterois volitans,178.5,-18.70000076
Pterois volitans,128.4,27.03333333
Pterois volitans,-80.61781,24.9046
Pterois volitans,-81.3761333,24.5508167
Pterois volitans,-64.59890127,10.29596114
Pterois volitans,-67.28791237,10.54739026
Pterois volitans,33.9849,26.8251
Pterois volitans,-67.1163538,10.57528072
Pterois volitans,-81.13717,24.61518
Pterois volitans,43.248641,-11.696886
Pterois volitans,39.333333,-6.866667
Pterois volitans,-177.89,-29.25
Pterois volitans,132.933889,32.782778
Pterois volitans,-68.24616373,10.72793757
Pterois volitans,131.7556,2.7989
Pterois volitans,140.833333,-17.483333
Pterois volitans,-82.96103,24.62572
Pterois volitans,92.9767,12.0071
Pterois volitans,-81.80087,24.47073
Pterois volitans,116.072,-8.36212
Pterois volitans,137.593475,-14.89264
Pterois volitans,118.692,4.20363
Pterois volitans,34.521,28.5549
Pterois volitans,145.3958333,-15.69194444
Pterois volitans,-67.23843634,10.55188348
Pterois volitans,-82.9232833,24.6804167
Pterois volitans,-67.25516796,10.54928881
Pterois volitans,-82.9200333,24.6852333
Pterois volitans,33.9562,27.169
Pterois volitans,33.9303,27.5813
Pterois volitans,145.23333,-15.45
Pterois volitans,32.71670151,-26.14999962
Pterois volitans,-64.75590706,10.29969797
Pterois volitans,109.313,12.1714
Pterois volitans,178.4003296,-18.1639328
Pterois volitans,-80.505967,29.911167
Pterois volitans,116.029,5.9934
Pterois volitans,145.966,-16.766
Pterois volitans,-66.87733054,10.61023674
Pterois volitans,-82.90747,24.63409
Pterois volitans,-68.20896149,10.8385326
Pterois volitans,33.8356,27.2697
Pterois volitans,34.1894,26.2778
Pterois volitans,134.638889,7.577222
Pterois volitans,-69.1506,12.318
Pterois volitans,43.5,-23.333
Pterois volitans,-70.0609,12.4655
Pterois volitans,73.45,5.55
Pterois volitans,167.09166,-9.866
Pterois volitans,125.633,-10.167
Pterois volitans,-66.73027039,11.88482156
Pterois volitans,98.8969,7.43321
Pterois volitans,47,-25.18300056
Pterois volitans,125.242,1.49678
Pterois volitans,-67.23898888,10.55238185
Pterois volitans,-82.8516667,24.6382333
Pterois volitans,116.6500015,23.38333321
Pterois volitans,134.57525,7.35669
Pterois volitans,34.4197,25.8689
Pterois volitans,144.45,7.250556
Pterois volitans,-67.13745117,10.67140447
Pterois volitans,-68.2894,12.1734
Pterois volitans,122,-5.288888931
Pterois volitans,-64.75813329,10.29398187
Pterois volitans,-82.83127,24.72269
Pterois volitans,-66.69181824,11.95334939
Pterois volitans,-81.52317,24.52218
Pterois volitans,117.365,-20.190835
Pterois volitans,79.83300018,11.9829998
Pterois volitans,144.4499969,7.250555992
Pterois volitans,-80.19945,25.2309667
Pterois volitans,-178.440556,-30.228389
Pterois volitans,-78.4983333,27.22
Pterois volitans,-83.02019,24.67841
Pterois volitans,-87.2268,20.4865
Pterois volitans,116.71667,-20.65
Pterois volitans,-80.0752,26.1562
Pterois volitans,127.739,26.3597
Pterois volitans,102.686,5.8703
Pterois volitans,-177.878528,-29.243
Pterois volitans,-66.89609528,11.79207998
Pterois volitans,115.1500015,-8.75
Pterois volitans,106.617,-5.75
Pterois volitans,-86.8661,20.8421
Pterois volitans,-169.62435,-14.16373
Pterois volitans,118.309305,-19.066665
Pterois volitans,-82.9719333,24.5838
Pterois volitans,-82.95252,24.57776
Pterois volitans,151.283,-33.883
Pterois volitans,-82.7945,24.7129167
Pterois volitans,118.83583,-19.509165
Pterois volitans,130.96,-10.98403
Pterois volitans,145.582,-14.6648
Pterois volitans,39.25,-6.866667
Pterois volitans,57.775594,-20.444188
Pterois volitans,42.83300018,11.83300018
Pterois volitans,-67.46751308,10.536948
Pterois volitans,-77.553,33.961
Pterois volitans,118.18333,-19.55
Pterois volitans,153.4,-29.35
Pterois volitans,-67.24731445,10.5526218
Pterois volitans,118.178335,-20.0725
Pterois volitans,-67.99138069,10.49405718
Pterois volitans,-67.23891914,10.55261125
Pterois volitans,141.318055,-12.83514
Pterois volitans,-80.178442,25.279494
Pterois volitans,128.1666718,-3.833333254
Pterois volitans,-67.23306656,10.55506878
Pterois volitans,116.415,-20.29583
Pterois volitans,34.3481,27.9082
Pterois volitans,32.70000076,-27.31669998
Pterois volitans,-80.121267,25.431367
Pterois volitans,-66.70040131,11.96073862
Pterois volitans,113.76667,-28.48333
Pterois volitans,-67.82486916,10.48342322
Pterois volitans,-82.99155,24.6774333
Pterois volitans,-64.75635231,10.2993549
Pterois volitans,33.9086,27.2243
Pterois volitans,113.742,4.22905
Pterois volitans,73.4905,1.82188
Pterois volitans,125.5932083,-8.29268955
Pterois volitans,151.46667,-21.03333
Pterois volitans,117.044165,-19.704165
Pterois volitans,-81.8656,24.4569667
Pterois volitans,-66.24744,10.6524
Pterois volitans,79.8167,11.7167
Pterois volitans,-83.03505,24.67765
Pterois volitans,136.30028,-9.152085
Pterois volitans,-80.13772,25.37613
Pterois volitans,-81.63383,24.4956
Pterois volitans,-80.170883,25.329167
Pterois volitans,113.72,4.2674
Pterois volitans,34.3387,27.9128
Pterois volitans,-82.95475,24.56501
Pterois volitans,79.9367,11.9033
Pterois volitans,-82.7916,24.73307
Pterois volitans,152.98444,-21.91804
Pterois volitans,47,-25.18333244
Pterois volitans,117.749165,-19.979165
Pterois volitans,-67.24096298,10.55114517
Pterois volitans,117.873335,-19.976665
Pterois volitans,142.216667,-10.583333
Pterois volitans,18.0944,42.6507
Pterois volitans,-68.19625854,10.79148976
Pterois volitans,-64.76016641,10.29399243
Pterois volitans,-82.91083,24.60206
Pterois volitans,-86.9343,20.6962
Pterois volitans,33.8567,27.0905
Pterois volitans,115.514,-8.52967
Pterois volitans,120.4700012,22.44000053
Pterois volitans,-81.5719667,24.5229667
Pterois volitans,113.18333,-26.16667
Pterois volitans,-81.7553,24.4634
Pterois volitans,-61.3367,15.8809
Pterois volitans,-64.75620747,10.29483164
Pterois volitans,-67.23928928,10.55295404
Pterois volitans,-67.21000493,10.55552232
Pterois volitans,-81.5245333,24.5219167
Pterois volitans,-63.0646,18.0155
Pterois volitans,114.361,10.381
Pterois volitans,152.1516724,-4.220555782
Pterois volitans,118.2145,-19.89817
Pterois volitans,118.15,-19.258335
Pterois volitans,153.43333,-27.4
Pterois volitans,34.2567,27.7667
Pterois volitans,118.265,-19.951665
Pterois volitans,-82.9414333,24.5949833
Pterois volitans,-66.65267944,11.88414963
Pterois volitans,-81.75449,24.46105
Pterois volitans,-64.75586414,10.29600337
Pterois volitans,-177.902861,-29.282361
Pterois volitans,144.4502716,7.251389027
Pterois volitans,-81.29708,24.56911
Pterois volitans,-79.8389,19.7127
Pterois volitans,140.01667,-12.984165
Pterois volitans,139.459725,-11.0025
Pterois volitans,122.96667,-12.2
Pterois volitans,118.610835,-19.438335
Pterois volitans,-66.69190407,11.95376924
Pterois volitans,-64.75590706,10.29929685
Pterois volitans,166.869945,-15.14146
Pterois volitans,134.6388855,7.57722187
Pterois volitans,-66.15966797,10.63901378
Pterois volitans,-82.92471,24.57108
Pterois volitans,-63.1163,18.2685
Pterois volitans,-64.49163437,10.36220411
Pterois volitans,159.348,-31.794165
Pterois volitans,-67.23913372,10.55327047
Pterois volitans,129.496389,28.398333
Pterois volitans,139.95847,-14.71889
Pterois volitans,146.85,-19.11666
Pterois volitans,-66.06388092,10.58350298
Pterois volitans,-67.28713989,10.54713712
Pterois volitans,-80.1759833,25.3314
Pterois volitans,117.9175,-19.74
Pterois volitans,117.95,-19.919165
Pterois volitans,114.13,-21.8729
Pterois volitans,-81.97166,24.44673
Pterois volitans,-63.36914063,15.40072782
Pterois volitans,-80.11297,25.457
Pterois volitans,-68.21548462,10.69434579
Pterois volitans,33.9368,26.7763
Pterois volitans,-67.2385329,10.55233702
Pterois volitans,128.31,26.73
Pterois volitans,-67.23909616,10.55335484
Pterois volitans,153.33333,-27.16667
Pterois volitans,126.4412227,-8.42210362
Pterois volitans,72.9021,3.5788
Pterois volitans,-86.6021,16.2728
Pterois volitans,-64.76000547,10.30753567
Pterois volitans,-87.0321,20.3442
Pterois volitans,-67.98292637,10.48568086
Pterois volitans,-66.6852951,11.94999059
Pterois volitans,-64.76200104,10.25183366
Pterois volitans,-64.53103065,10.2513269
Pterois volitans,-83.06645,24.6145
Pterois volitans,-75.9695,23.6193
Pterois volitans,-63.12501221,11.36597919
Pterois volitans,-67.74369478,10.49687385
Pterois volitans,121.04245,13.56725
Pterois volitans,-80.077,25.548
Pterois volitans,-67.23907471,10.55383475
Pterois volitans,-67.23859727,10.55214453
Pterois volitans,-82.9902833,24.6815167
Pterois volitans,-177.870306,-29.231528
Pterois volitans,-68.24445336,10.7292065
Pterois volitans,178.3855556,-18.13944444
Pterois volitans,178,-18
Pterois volitans,-82.90253,24.61098
Pterois volitans,118.70167,-18.943335
Pterois volitans,-66.0968399,10.53321401
Pterois volitans,-80.54065,24.893317
Pterois volitans,117.399165,-20.211665
Pterois volitans,-81.61525,24.55821
Pterois volitans,-66.77490234,11.93185233
Pterois volitans,166.2916718,-10.30000019
Pterois volitans,-66.69799805,11.96409729
Pterois volitans,137.700415,-14.86764
Pterois volitans,-81.5339833,24.5183167
Pterois volitans,-67.30499268,10.5526218
Pterois volitans,116.02,-19.88
Pterois volitans,-67.23888695,10.55286439
Pterois volitans,-80.24345,25.29507
Pterois volitans,-82.89005,24.6137333
Pterois volitans,-64.75400805,10.29795623
Pterois volitans,-67.82958984,10.52021854
Pterois volitans,159.15,-31.466
Pterois volitans,-81.03103,24.6459
Pterois volitans,124.75,1.61667
Pterois volitans,-83.614333,25.090666
Pterois volitans,-66.737901,10.625452
Pterois volitans,-82.7780667,24.6541
Pterois volitans,116.37333,-20.3275
Pterois volitans,116.925835,-20.2275
Pterois volitans,-80.0904,19.6808
Pterois volitans,178.218,-17.2525
Pterois volitans,-67.23903179,10.55262708
Pterois volitans,-66.06370926,10.58350298
Pterois volitans,-64.75047827,10.26845081
Pterois volitans,-66.89077377,11.79308821
Pterois volitans,33.8113,27.4467
Pterois volitans,117.975,-19.96
Pterois volitans,-64.75049436,10.26855638
Pterois volitans,34.0381,28.1056
Pterois volitans,-66.876962,10.610342
Pterois volitans,-66.85180664,10.65520955
Pterois volitans,-83.308666,25.900333
Pterois volitans,116.07611,-20.325
Pterois volitans,-64.25965548,10.57309622
Pterois volitans,34.4199,27.9633
Pterois volitans,59,-20
Pterois volitans,-66.061306,10.54528074
Pterois volitans,-80.39244,25.06844
Pterois volitans,115.20917,-20.16667
Pterois volitans,117.100835,-20.1625
Pterois volitans,118.8175,-19.499165
Pterois volitans,146.41666,-18.45
Pterois volitans,134.6525,-10.050555
Pterois volitans,-67.24139214,10.55346559
Pterois volitans,-87.18180084,30.09830093
Pterois volitans,-80.45252,24.95203
Pterois volitans,145.466,-14.6876
Pterois volitans,-63.0959,18.2085
Pterois volitans,-176.47949,0.20655
Pterois volitans,-75.7464444,10.2341944
Pterois volitans,-67.23866701,10.55259016
Pterois volitans,136.593055,-9.809025
Pterois volitans,-176.622824,0.811144
Pterois volitans,130.957222,30.368056
Pterois volitans,-67.23902106,10.55164089
Pterois volitans,-66.0741806,10.54519636
Pterois volitans,159.033333,-29.916667
Pterois volitans,117.10083,-19.875
Pterois volitans,165.833,-10.82499
Pterois volitans,162.347684,11.553295
Pterois volitans,57.58300018,-20.33300018
Pterois volitans,119.4020004,4.666999817
Pterois volitans,117.5225,-20.20667
Pterois volitans,-80.1524333,25.3120167
Pterois volitans,-80.374533,25.005867
Pterois volitans,-68.2009,10.7795
Pterois volitans,123.002222,24.471667
Pterois volitans,27.9,-33
Pterois volitans,123.674,9.5099
Pterois volitans,48.6513,28.6813
Pterois volitans,-67.74389863,10.49749099
Pterois volitans,166.45,-22.26666667
Pterois volitans,-151.785,-16.5014
Pterois volitans,-83.10352,24.64604
Pterois volitans,-65.32655239,10.89669363
Pterois volitans,120.25,14.76666641
Pterois volitans,-68.31,12.1712
Pterois volitans,117.5425,-19.85028
Pterois volitans,116.813335,-20.13417
Pterois volitans,116.6500015,23.38299942
Pterois volitans,116.76083,-19.708335
Pterois volitans,140.992915,-11.2925
Pterois volitans,-67.59896278,10.51025006
Pterois volitans,116.37533,-20.0365
Pterois volitans,-81.410767,24.54215
Pterois volitans,116.2125,-20.5225
Pterois volitans,42.833,11.833
Pterois volitans,-64.75089669,10.26781739
Pterois volitans,146.816667,-19.183333
Pterois volitans,-67.25212097,10.55110298
Pterois volitans,118.35,-19.583335
Pterois volitans,158.1986084,7.008333206
Pterois volitans,129.907222,30.830556
Pterois volitans,138.73403,-11.0025
Pterois volitans,117.00333,-19.98083
Pterois volitans,-67.19842315,10.55606023
Pterois volitans,137.32639,-14.551805
Pterois volitans,-66.05726748,10.55679197
Pterois volitans,-68.26720297,10.94517091
Pterois volitans,-80.68635,24.798417
Pterois volitans,116.029,-8.33546
Pterois volitans,-64.5178,10.4672
Pterois volitans,-63.74825478,11.20244064
Pterois volitans,116.513335,-19.765
Pterois volitans,-67.74430096,10.49681583
Pterois volitans,117.82583,-20.055
Pterois volitans,-64.75607872,10.29980353
Pterois volitans,-67.23915517,10.55304897
Pterois volitans,-82.93297,24.664
Pterois volitans,-67.51046598,10.52608872
Pterois volitans,117.863335,-19.725
Pterois volitans,-67.73963928,10.4954075
Pterois volitans,124.001667,10.285833
Pterois volitans,-81.7095,24.4782667
Pterois volitans,-80.3838,25.004033
Pterois volitans,-66.84631348,10.64441246
Pterois volitans,141.175,-11.09208
Pterois volitans,117.2275,-20.339165
Pterois volitans,-64.62733269,10.26543149
Pterois volitans,-80.0534,26.7153
Pterois volitans,72.18,11.6
Pterois volitans,98.8883,7.42702
Pterois volitans,-178.44055,-30.22838
Pterois volitans,145.467,-14.667
Pterois volitans,113.86667,-28.88333
Pterois volitans,-81.746533,24.466717
Pterois volitans,-64.17938232,10.79148976
Pterois volitans,34.4662,28.0018
Pterois volitans,-68.20037842,10.78204658
Pterois volitans,-67.239539,10.554174
Pterois volitans,115.80667,-20.621665
Pterois volitans,-66.74827337,10.62049724
Pterois volitans,144.76399,13.48827
Pterois volitans,116.049,-8.35197
Pterois volitans,121.5599976,22.04000092
Pterois volitans,-174.98,-21.11
Pterois volitans,145.863,-16.0663
Pterois volitans,-66.09375,10.83330598
Pterois volitans,-67.9494,10.4887
Pterois volitans,79.868721,6.935352
Pterois volitans,140.80028,-10.925695
Pterois volitans,-68.24774086,10.82017581
Pterois volitans,-80.7017,24.783267
Pterois volitans,117.935,-20.175
Pterois volitans,117.88833,-19.73
Pterois volitans,117.429165,-20.0575
Pterois volitans,-80.09456,25.55929
Pterois volitans,-65.36262274,10.90665995
Pterois volitans,-82.94799,24.57571
Pterois volitans,-64.75221634,10.2620532
Pterois volitans,-64.74659443,10.27244133
Pterois volitans,141.26,-12.859445
Pterois volitans,146.416667,-18.45
Pterois volitans,139.98528,-15.602365
Pterois volitans,80,8
Pterois volitans,116.803335,-20.06917
Pterois volitans,-67.25349426,10.54941538
Pterois volitans,-74.5343,24.028
Pterois volitans,-67.51390457,10.52494423
Pterois volitans,-66.83648586,10.61969581
Pterois volitans,151.273,-33.9177
Pterois volitans,-67.738665,10.496947
Pterois volitans,-66.87065125,17.93046951
Pterois volitans,120.8269,13.6882
Pterois volitans,-178.438944,-30.224389
Pterois volitans,-81.48449,24.53119
Pterois volitans,-80.9954833,24.66025
Pterois volitans,-66.692168,10.62362
Pterois volitans,-67.58765459,10.50788184
Pterois volitans,117.968335,-19.77083
Pterois volitans,116.69217,-19.9195
Pterois volitans,116.500275,-19.893195
Pterois volitans,116.67277,-20.525
Pterois volitans,137.25,-12.75139
Pterois volitans,-76.274621,25.239995
Pterois volitans,153.4,-27.883333
Pterois volitans,106.5999985,8.666666985
Pterois volitans,124.3852662,-9.19177439
Pterois volitans,32.09999847,-28.7833004
Pterois volitans,34.2611,27.792
Pterois volitans,116.0175,-20.254165
Pterois volitans,116.499165,-19.765
Pterois volitans,-81.2241,24.5924167
Pterois volitans,-66.4377594,10.63091556
Pterois volitans,134.2886047,7.04472208
Pterois volitans,-66.851358,10.621246
Pterois volitans,116.764165,-19.980835
Pterois volitans,-67.55675554,10.52304553
Pterois volitans,-81.66035,24.489317
Pterois volitans,32.60400009,-25.97800064
Pterois volitans,-81.3762778,13.3178056
Pterois volitans,146.059,-16.417
Pterois volitans,114,-29
Pterois volitans,159.03333,-29.91667
Pterois volitans,34.4326,25.8486
Pterois volitans,137.76875,-15.133615
Pterois volitans,34,27
Pterois volitans,-80.16038,25.33545
Pterois volitans,115.469165,-20.1225
Pterois volitans,167.1583405,-9.899999619
Pterois volitans,-68.2766,12.1378
Pterois volitans,-67.474372,10.532476
Pterois volitans,-67.25237846,10.54968962
Pterois volitans,-67.23761559,10.55658759
Pterois volitans,118.4275,-19.586665
Pterois volitans,-72.2257,21.8083
Pterois volitans,-64.60596085,10.29431439
Pterois volitans,-82.80449,24.72842
Pterois volitans,-67.81907558,10.48456259
Pterois volitans,-66.70280457,11.96141035
Pterois volitans,-86.9274,16.095
Pterois volitans,116.965,-19.761665
Pterois volitans,118.8775,-19.094165
Pterois volitans,116.535835,-19.78583
Pterois volitans,-64.75890577,10.29428272
Pterois volitans,-64.66926098,10.28282911
Pterois volitans,-68.983,18.35
Pterois volitans,-80.3681667,25.0169
Pterois volitans,-179.878333,-29.239667
Pterois volitans,-80.442233,24.967933
Pterois volitans,-81.4082,19.3643
Pterois volitans,118.159305,-19.043335
Pterois volitans,-64.46777344,10.94119179
Pterois volitans,113.66667,-24.88333
Pterois volitans,-83.04518,24.56818
Pterois volitans,-68.19831848,10.77428946
Pterois volitans,134.5398333,7.266944444
Pterois volitans,115.22,-8.73361
Pterois volitans,34.95,29.5
Pterois volitans,98.3307,7.98431
Pterois volitans,-67.49450684,10.5526218
Pterois volitans,117.47833,-20.203335
Pterois volitans,-66.87498093,11.76502443
Pterois volitans,118.632,4.1944
Pterois volitans,-81.90988,24.43607
Pterois volitans,97.83300018,1
Pterois volitans,-80.34739,25.03217
Pterois volitans,-75.70420074,34.69720078
Pterois volitans,33.8106,27.1856
Pterois volitans,-82.94684,24.56221
Pterois volitans,117.88333,-19.65
Pterois volitans,122.012229,14.972267
Pterois volitans,116.002,6.02684
Pterois volitans,-80.63096,24.83676
Pterois volitans,-65.32670259,10.89684113
Pterois volitans,134.5183258,7.286943913
Pterois volitans,117.795835,-20.06167
Pterois volitans,-73.04,18.82
Pterois volitans,120.895,13.68
Pterois volitans,-80.1535667,25.3376833
Pterois volitans,72.9507,4.00579
Pterois volitans,-81.38441,24.56808
Pterois volitans,153.38333,-27.51667
Pterois volitans,-66.04799,10.568004
Pterois volitans,146.268,-16.7296
Pterois volitans,120.4100037,24.81999969
Pterois volitans,147.083,-9.5
Pterois volitans,-66.745019,10.621611
Pterois volitans,117.830835,-19.71333
Pterois volitans,-64.75817621,10.29419827
Pterois volitans,-81.1895,23.2093
Pterois volitans,-177.881778,-29.246667
Pterois volitans,134.459492,7.331475
Pterois volitans,-64.75444794,10.26255995
Pterois volitans,-65.31406403,10.89247945
Pterois volitans,119.5599976,23.56999969
Pterois volitans,118.563335,-19.5
Pterois volitans,152.25343,-23.75777
Pterois volitans,120.907683,13.512533
Pterois volitans,-65.31775475,10.89391228
Pterois volitans,-65.82733154,10.81442196
Pterois volitans,116.33917,-20.03
Pterois volitans,116.201665,-20.333335
Pterois volitans,-67.47013092,10.53709567
Pterois volitans,117.90833,-19.705
Pterois volitans,-178.82654,-31.35419
Pterois volitans,113.383333,-24.866667
Pterois volitans,34.3524,27.9149
Pterois volitans,121.058167,13.546383
Pterois volitans,-68.00537109,10.5526218
Pterois volitans,-80.370167,25.069917
Pterois volitans,-80.1248,26.2379
Pterois volitans,-65.32715321,10.89694648
Pterois volitans,47.08499908,-25.03499985
Pterois volitans,34.3232,27.871
Pterois volitans,-66.09336376,10.53802388
Pterois volitans,-69.8873,19.6332
Pterois volitans,-67.8546524,10.44915575
Pterois volitans,32.691,-27.535
Pterois volitans,-81.4092,19.3656
Pterois volitans,145.233333,-15.45
Pterois volitans,-67.84606934,10.44527299
Pterois volitans,118.53333,-19.416665
Pterois volitans,-82.94838,24.57494
Pterois volitans,55.59999847,-20.86666679
Pterois volitans,-66.09117508,10.5909275
Pterois volitans,121.1999969,22.81999969
Pterois volitans,73.5123,5.3747
Pterois volitans,-67.74399519,10.49707429
Pterois volitans,-67.80897975,10.4788446
Pterois volitans,-67.23839343,10.55168308
Pterois volitans,-66.71035767,11.76384804
Pterois volitans,-77.9416,18.4932
Pterois volitans,138.15,9.498056
Pterois volitans,-64.56171513,10.30516591
Pterois volitans,106.573,-6.05862
Pterois volitans,-81.6226,24.503233
Pterois volitans,-171.769801,-13.825273
Pterois volitans,125.6333313,-10.16666698
Pterois volitans,116.024165,-20.25417
Pterois volitans,31.0125,30.7749
Pterois volitans,134.5183258,7.28666687
Pterois volitans,-80.30159,25.10075
Pterois volitans,134.5794373,7.343332767
Pterois volitans,-64.75980163,10.29394493
Pterois volitans,141.37639,-12.30972
Pterois volitans,-81.0939,19.2936
Pterois volitans,-81.4192,19.3697
Pterois volitans,-74.1534,11.29
Pterois volitans,-64.63402748,10.30559658
Pterois volitans,-69.79818106,11.94182432
Pterois volitans,-67.82441406,10.4881851
Pterois volitans,138.156667,9.575833
Pterois volitans,125.6205252,-8.21418196
Pterois volitans,-79.8455,19.688
Pterois volitans,-82.84163,24.68923
Pterois volitans,-69.93582218,12.17057365
Pterois volitans,-82.96876,24.63096
Pterois volitans,116.665,-19.7325
Pterois volitans,33.8116,27.2579
Pterois volitans,-64.75093156,10.26793088
Pterois volitans,-68.15917969,10.69299635
Pterois volitans,-68.21737289,10.86044968
Pterois volitans,121.55111,-17.942225
Pterois volitans,-80.81014,24.73582
Pterois volitans,-178.44,-30.24
Pterois volitans,96.86667,-12.18333
Pterois volitans,-64.75154042,10.30603676
Pterois volitans,144.450278,7.251389
Pterois volitans,117.96736,-19.975695
Pterois volitans,33.9218,26.9667
Pterois volitans,140.792225,-10.98389
Pterois volitans,117.83333,-19.761665
Pterois volitans,-82.1863,9.35076
Pterois volitans,134.488889,7.297778
Pterois volitans,-65.75317383,10.58502165
Pterois volitans,115.9625,-19.844165
Pterois volitans,-80.1967833,25.2979833
Pterois volitans,-81.53865,24.514467
Pterois volitans,116.633335,-19.79917
Pterois volitans,129.234167,28.035
Pterois volitans,118.491665,-19.783335
Pterois volitans,-176.609745,0.80128
Pterois volitans,-64.75807965,10.29393437
Pterois volitans,137.50181,-10.50028
Pterois volitans,153.15,-26.6246
Pterois volitans,116.791665,-20.17583
Pterois volitans,-67.2394073,10.55437266
Pterois volitans,140.618195,-11.368055
Pterois volitans,118.916665,-19.608335
Pterois volitans,144.79634,13.51442
Pterois volitans,-66.84572875,10.62189972
Pterois volitans,-66.18254,10.6192
Pterois volitans,34.3019,27.8473
Pterois volitans,121.542509,13.706759
Pterois volitans,39.755,-4.01999
Pterois volitans,-88.092642,16.878533
Pterois volitans,124,10.282
Pterois volitans,-178.43,-30.24
Pterois volitans,-64.75607872,10.29583447
Pterois volitans,117.79167,-19.98
Pterois volitans,153.667,-28.4
Pterois volitans,-66.60083771,11.76460429
Pterois volitans,-68.22924167,10.84641977
Pterois volitans,-68.352,12.2195
Pterois volitans,121.433,-16.533
Pterois volitans,-67.28233337,10.54739026
Pterois volitans,120.253,14.7679
Pterois volitans,135.00056,-10.15139
Pterois volitans,121.36736,-18.392915
Pterois volitans,-64.75055605,10.26774349
Pterois volitans,-64.7599411,10.29009191
Pterois volitans,-80.23679,25.16246
Pterois volitans,-67.23862141,10.55231593
Pterois volitans,116.8105,-19.4905
